gene_symbol	gene_length
RBMX2P2	946
TRIM54	5222
RBMX2P3	957
ELFN1	12064
TRIM55	9305
ELFN2	13584
RBMX2P4	376
WDR97	26905
TRIM56	13355
KRTAP27-1	682
RBMX2P5	969
SGCZ	8212
TRIM58	5170
IGHV1-69-2	353
TRIM59	12204
GRWD1	6760
PIMREG	10067
BUB3P1	999
DUXA	1048
CARM1P1	2555
USF1	11050
USF2	17809
DUXB	1117
RRP36	2716
C6orf52	3118
RN7SL78P	281
ATRIP	21759
USF3	32695
ALPG	2492
SEPTIN14P12	560
METTL15P1	1045
ALPI	5123
METTL15P3	1221
DNMT3AP1	1565
PRSS45P	1968
C6orf58	1555
ALPL	12132
SEPTIN14P17	177
SEPTIN14P19	917
RNU6-1260P	107
LINGO1-AS1	5068
ALPP	4656
ZNF885P	1098
LINGO1-AS2	663
CHCHD3P1	676
PRR23D1	1588
TIMM9P1	256
TIMM9P2	266
FAM30A	14255
RN7SL49P	298
CHCHD3P2	639
PRR23D2	1587
CREBRF	18170
FAM30B	397
TIMM9P3	274
CHCHD3P3	640
IL20RA	14093
FAM30C	410
CSGALNACT2P1	946
IL20RB	6986
DYNC1I2P1	1838
CSGALNACT2P2	291
CXADRP1	1095
CXADRP2	1089
FAM220BP	816
CXADRP3	3055
TMEM44-AS1	13766
OR12D1	1712
DUX4L20	1269
SNX18P2	808
OR12D2	2565
DUX4L21	1269
NPIPB14P	2810
SNX18P3	2585
APBB1IP	4899
OR12D3	1869
DUX4L22	1269
SNX18P4	838
RNU6-1231P	103
DUX4L23	1269
N4BP1	11483
SNX18P5	868
ZNHIT1	8155
DUX4L24	1269
N4BP2	25552
MGAT4EP	3945
ZNHIT2	1878
DUX4L25	1269
ZNHIT3	13509
N4BP3	5985
SNX18P7	635
DUX4L26	1255
SRRM1	25008
ZNF341-AS1	1547
SRRM2	39371
DUX4L27	1261
SNX18P8	874
SMUG1P1	811
SNX18P9	835
DUX4L28	678
SRRM3	9702
PPTC7	6465
SRRM4	14382
ZNHIT6	12283
DUX4L29	679
SRRM5	5109
POLR3DP1	1176
TPRX1P1	319
PLEKHA3P1	894
RNU6-1334P	105
MAPKAPK5P1	1376
NUDT21	7537
SSRP1	11398
PABPC4-AS1	1803
NUDT22	10663
RBMY2UP	324
BIVM	35830
RAC1	5903
SDE2	3987
RAC2	5713
RAC3	3397
CAMK1D	10139
VSIR	6262
AP4E1	24924
CAMK1G	9538
RNU6-1305P	104
UPK1A	4873
UPK1B	6303
CCPG1	26117
CDAN1	13889
XPR1	14398
SBDSP1	7543
SPRING1	11212
TRIM60	8479
TRIM61	3808
TRIM62	6567
SRIP1	288
TRIM63	3135
PLAC9P1	2746
THSD4-AS1	9956
SRIP2	166
TRIM64	1535
SRIP3	219
TRIM65	8609
ANXA10	2901
TRIM66	32342
ANXA11	26805
TRIM67	20875
CD300A	8427
TRIM68	10730
SAFB	23900
TRIM69	19981
ANXA13	6438
CD300C	1524
RNU6-1290P	109
SECTM1	6998
PXN-AS1	12716
CD300E	4073
OR52R1	948
VKORC1L1	19523
RN7SL79P	290
TMEM131L	17849
C6orf62	3193
ABCB10	5358
CD300H	1068
SEPTIN14P21	2366
ABCB11	14178
TRBV22-1	337
SMC2	18299
SMC3	46444
DNAAF10	8036
DNAAF11	13178
SEPTIN14P24	180
MMADHCP1	461
SMC4	40755
MCF2L-AS1	712
MMADHCP2	886
SMC5	7770
PRSS46P	1790
MPPE1	33161
SMC6	24376
KRTAP11-1	937
OR5AN1	17152
RNU6-1261P	104
FCF1P10	479
ZNF886P	723
CALCOCO1	32060
PDE11A-AS1	2792
AIRE	12045
CALCOCO2	23857
TMF1	23500
POLR3GP1	261
UBE2D3-AS1	1860
POLR3GP2	668
TEDDM2P	786
FAM220CP	831
DUX4L31	1136
DUX4L32	756
FAHD1	5783
DUX4L33	958
ASCL1	2481
RNU6-1232P	86
AIRN	5863
DUX4L34	1253
ASCL2	1485
RNU6-1100P	104
RPL34-DT	6607
CIZ1	45199
MIR6715A	79
DUX4L35	790
ASCL3	627
MGAT4FP	1658
MIR6715B	77
ASCL4	1941
ZNF725P	1632
DUX4L37	728
ASCL5	2036
GSTK1	11129
ZNF101P1	1720
ZNF101P2	1229
UBAP1	11546
CST11	1037
UBAP2	89531
ADNP-AS1	3846
ART2BP	499
SMCP	770
RNU6-1335P	107
GZMAP1	631
RNU6-1203P	110
ACTB	29676
CAMK2A	62515
SDF2	8641
RAD1	12513
CAMK2B	37699
KLKP1	3060
SDF4	15683
CAMK2D	36918
RACK1	29794
SUPT16H	11715
MCFD2P1	300
CAMK2G	32521
TAFAZZIN	45220
RNU6-1306P	99
AIFM1P1	1841
RNU6-30P	107
NEUROG1	1683
NMUR1	3221
SEC61GP1	135
TMEM161A	17045
NLRP1	65133
NEUROG2	2295
NMUR2	2503
NLRP2	35683
NEUROG3	1560
TMEM161B	26773
TTC3-AS1	1097
NLRP3	34359
NLRP4	9267
CXorf38	11519
NLRP5	4553
MSMO1	6497
PRR20FP	180
NLRP6	6178
TOPORSLP	5942
NLRP7	21756
SMG1P1	19622
NLRP8	7024
AP1G1	34970
SMG1P2	4221
GLYCAM1	2796
NLRP9	6436
SMG1P3	13778
ARIH1	30159
AP1G2	35512
SMG1P4	10600
PLPPR1	7101
ARIH2	26139
PLPPR2	11832
SMG1P5	10331
PLPPR3	5837
SMG1P6	2930
TRIM71	8704
SMG1P7	7362
TRIM72	9975
PLPPR4	14175
TMEM132A	20784
PLPPR5	12856
TRIM73	9715
TRBV25-1	381
TMEM132B	40285
TRIM74	2636
TMEM132C	5176
TMEM132D	11440
ST3GAL3-AS1	469
MTMR1	19906
TMEM132E	12173
MTMR2	257151
TRIM77	2058
MTMR3	35797
MCIDAS	4791
PREPL	51044
CYP4A26P	196
MTMR4	21701
RDXP1	1738
RNU6-1291P	104
RDXP2	111
MTMR6	5444
RDXP3	1545
MTMR7	11517
HCG4B	991
EIF2S1	9387
MTMR8	4542
EIF2S2	2556
MTMR9	13827
EIF2S3	5265
YWHAZP1	722
CACNA2D1-AS1	3591
PPDPFL	4917
YWHAZP2	728
HSDL2-AS1	7517
YWHAZP3	738
RADX	13745
YWHAZP4	708
TMPRSS2	51325
UBALD1	10503
MIR181A1HG	14154
YWHAZP5	730
TMPRSS3	19452
UBALD2	2392
YWHAZP6	738
LMO7-AS1	2636
TMPRSS4	33649
YWHAZP7	631
RNU6-1262P	96
PPWD1	17402
ACTG1P10	1082
TMPRSS5	17867
YWHAZP8	731
TMPRSS6	18842
ACTG1P11	1125
RNU6-1130P	107
FANCA	34797
SSXP1	473
ACTG1P12	1166
TMPRSS7	10547
ZNF887P	1407
RETREG1-AS1	3568
ACTG1P13	1043
FANCB	18118
KCNQ1-AS1	1084
TMPRSS9	9708
FAM32A	4726
SSXP3	1300
ACTG1P14	1122
FANCC	29283
WDR1	23456
ACTG1P15	1063
SSXP4	245
ACTG1P16	1082
PRNCR1	12727
SSXP5	287
FANCE	5126
WDR3	12451
UBTFL10	562
WDR4	10028
ACTG1P17	3318
UBDP1	382
DUSP1	2013
FANCF	3291
AUP1	9291
UBTFL11	2252
DUSP2	2458
ACTG1P18	1143
FANCG	8222
WDR5	4439
DUSP3	11395
ACTG1P19	1116
WDR6	37538
WDR7	21146
FANCI	45045
DUSP4	8512
SSXP9	292
DUSP5	3296
DUSP6	7831
FIGNL1	31448
MRAP2	2137
GPC5-IT1	658
FIGNL2	4705
DUSP7	6420
RNU6-1233P	102
DNAH8-AS1	1966
FANCL	9896
FANCM	27520
DUSP8	9916
RNU6-1101P	81
DUX4L45	1057
DUSP9	5153
DUX4L46	751
DUX4L47	394
ANXA2R	3183
VAPA	16116
BTN1A1P1	662
COX6CP10	224
MRPL1	4327
VAPB	20172
COX6CP11	229
MRPL2	7153
COX6CP12	202
MRPL3	9052
MRPL4	11965
RGCC	1201
COX6CP13	226
ZBTB20-AS1	16052
COX6CP14	174
ZBTB20-AS2	372
RNU6-1336P	109
RNU6-1204P	107
RNU6-60P	103
COX6CP15	211
ZBTB20-AS3	464
COX6CP16	216
DLG3-AS1	827
ZBTB20-AS4	675
SHLD2P1	4166
COX6CP17	185
ZBTB20-AS5	2052
TMEM191A	10066
RBMY2WP	894
GOLGA6A	4613
SHLD2P2	2470
COX6CP18	222
MRPL9	7183
TMEM191B	5664
GOLGA6B	5782
SHLD2P3	2712
DPPA2	1383
TMEM191C	17059
GOLGA6C	5603
DPPA3	1100
RAE1	15018
GOLGA6D	6388
OR2AE1	972
DPPA4	10679
DPPA5	659
BACE1-AS	8681
CARMIL1	11974
IGLVV-58	304
CARMIL2	19618
CUX1	109422
RNU6-1307P	103
CARMIL3	12136
CUX2	8155
UPK3A	1711
CDK13-DT	2234
RNU6-31P	108
UPK3B	5641
MIR3677HG	1352
CA3-AS1	12879
RPA1	11734
GKN3P	546
RPA2	5219
RPA3	6138
WASL	4363
NUDT4B	3642
RPA4	1560
CXorf49	2386
KRTAP17-1	799
ALS2	381110
DRAM1	7119
OR51C1P	1444
CRY1	8743
DFFBP1	979
DRAM2	10354
GABBR1	37378
CRY2	19511
GABBR2	13219
ANKHD1-DT	6091
HSPA9P1	2029
FOXRED1	68527
FOXRED2	59285
RAPGEFL1	16311
SVBP	2165
KANSL1L-AS1	4042
IL12A-AS1	29471
CYP4A27P	190
PSME2P1	720
PSME2P2	700
RNU6-1292P	107
SCYGR10	318
PSME2P3	717
RNU6-1160P	104
PSME2P4	710
SRXN1	2528
PSME2P5	795
SLC20A1P1	956
PSME2P6	327
SLC20A1P2	966
SLC20A1P3	939
IL10RA	22659
IL10RB	9657
C6orf89	12037
TNPO3P1	820
RNU6-1263P	106
ACTG1P20	468
OR5AP2	951
RNU6-1131P	107
BICDL1	14249
ACTG1P21	1000
BICDL2	14051
ACTG1P22	1958
MCCD1P1	328
CRYM	9617
ACTG1P23	1074
MCCD1P2	335
ACTG1P24	877
TBC1D12	8395
CEMP1	1893
ACTG1P25	3354
TBC1D13	8574
TSFM	13717
TBC1D14	24638
TBC1D15	22965
TBC1D16	26353
EHD4-AS1	1174
POLR2DP1	421
TBC1D17	13398
POLR2DP2	408
DUX4L50	715
MNX1-AS1	1041
DUX4L51	1109
MNX1-AS2	374
TBC1D19	10541
DUX4L52	777
RNU6-90P	106
RNU6-1234P	103
RNU6-1102P	96
ABRAXAS1	15206
PATL1-DT	1313
CRYZ	11557
ABRAXAS2	2955
ZNF859P	1966
GSTM1	6611
SRD5A3P1	949
GSTM2	18197
GSTM3	10811
CHSY1	8910
GSTM4	14079
ARR3	3582
MMACHC	7166
OR52L2P	990
GSTM5	13423
CHSY3	4493
PPP2R5CP	1231
RNU6-1337P	95
CYP3A7-CYP3A51P	3312
CROCCP1	5675
PERCC1	1926
RNU6-61P	109
GATA3-AS1	4924
CROCCP2	14502
RNU6-1205P	106
CROCCP3	11494
MYADML	3895
ETV5-AS1	560
CROCCP4	1071
RBMY2XP	895
HLX-AS1	563
CROCCP5	830
GOLGA7B	13881
RAF1	217678
WARS2-AS1	19618
ZNF460-AS1	3284
PQBP1	23684
IGLVV-66	341
SH3PXD2A-AS1	3093
B3GALNT2P1	1295
RNU6-1308P	103
TOM1L1	27147
OGFRL1	17334
RPS21P1	247
RNU6-32P	107
TOM1L2	25984
CDC37L1-DT	719
RPP14	14039
RPS21P2	251
RPS21P4	248
MRPS18CP4	231
MRPS18CP6	223
PRTN3	2023
NOLC1P1	2081
CXorf58	3689
RPS21P8	247
MRPS18CP7	423
ARPP19	20975
SDHA	26192
PTGES3P1	483
GLIPR1	8427
SDHB	5476
PTGES3P2	482
ERICH6B	5018
SDHC	5687
PTGES3P3	482
GLIPR2	8971
SDHD	7627
PTGES3P4	356
RNU6-1190P	104
PTGES3P5	434
SYBU	61707
GRHL1	16924
CAGE1	22577
GRHL2	9498
GRHL3	24739
RMC1	15594
UGT1A10	4474
TAL1	17017
TRBV12-1	344
CALM2P1	438
TAL2	668
TRBV12-2	344
CALM2P2	440
TRBV12-3	409
CALM2P3	449
TRBV12-4	406
CALM2P4	426
TRBV12-5	411
RNU6-1293P	107
RNU6-1161P	102
HSBP1L1	3885
MARCHF11-AS1	1594
TRGV10	512
GREM1	21949
TRGV11	463
GREM2	4176
TPH1	12306
TPH2	8603
GVQW3	44654
APOA1	4786
APOA2	4821
DTYMK	5371
ARFGEF1-DT	1113
NICN1	12000
PAICSP1	1217
MMP23A	1017
APOA4	1471
PAICSP2	1150
MMP23B	8737
APOA5	6393
PAICSP3	1168
PAICSP4	1253
RNU6-1264P	107
PAICSP5	1217
ACTN4P1	1451
RNU6-1132P	107
PAICSP6	1280
SPEG	50859
RRP7A	6686
TBC1D20	129399
ACTN4P2	1892
RNU6-1000P	106
PAICSP7	962
TBC1D21	3240
BCDIN3D	4355
UPK2	1892
CTAG1A	1777
TBC1D23	18161
TBC1D24	39954
CRB3P1	276
CTAG1B	1757
STK32A	17752
IGHVIII-67-2	88
STK32B	15145
TBC1D25	6719
TBC1D26	13860
IGHVIII-67-3	232
STK32C	8142
SPEN	20079
IGHVIII-67-4	296
TBC1D28	9303
SNURFL	343
C9orf24	5402
CIAO2AP1	482
PCED1A	7285
RNU6-1235P	107
RNU6-91P	107
RCOR1	6855
RSPH10B2	17603
CIAO2AP2	477
C12orf29	15471
PCED1B	6899
RCOR2	3983
LYPD6B	9951
EEF1A1P10	1390
RNU6-1103P	107
RCOR3	24862
EEF1A1P11	1389
EEF1A1P12	1346
EEF1A1P13	1389
EEF1A1P14	1376
EEF1A1P15	1408
TBC1D2B	23243
EEF1A1P16	1414
EEF1A1P17	1275
EEF1A1P19	1382
RPS10	6211
RPS11	6138
TMIE	4437
DIXDC1	19757
RPS12	1142
RNU6-1338P	91
RPS24P1	371
RNU6-62P	102
RPS13	5866
RNU6-1206P	103
NOTCH2NLA	11198
TMEM51-AS1	24228
RPS14	10570
RPS15	8246
VMO1	2802
NOTCH2NLB	1108
TMEM51-AS2	696
RBMY2YP	912
RPS16	6596
GOLGA8A	17905
NOTCH2NLC	15613
AARSD1P1	1182
GOLGA8B	31925
RPS17	8227
RPS18	5622
RPS24P6	400
RPS19	6143
RAG1	10777
OR2AG1	8727
MTSS1	29007
RPS24P7	246
MTSS2	5904
RAG2	9139
OR2AG2	8445
RPS24P8	402
GOLGA8F	11768
GOLGA8G	26928
ARSA	14161
GOLGA8H	5188
ARSB	13357
RPP21	5938
JCHAIN	3242
LHX1-DT	5873
GOLGA8J	6550
IGKV2OR2-7D	304
RNU6-1309P	108
LARGE-AS1	12647
GOLGA8K	6560
ARSD	11499
RNU6-33P	107
ARPP21	47507
CENPN-AS1	4367
GOLGA8M	6489
RPP25	2355
ERICH6-AS1	10529
ARSF	4156
SECISBP2	19829
ARSG	13375
GOLGA8N	11127
IRS3P	1006
CXorf65	2439
GOLGA8O	5744
NDUFA5P10	357
ARSH	2482
CXorf66	1279
TSKU-AS1	925
SYCN	576
NDUFA5P11	343
NOTCH2NLR	2514
ARSI	5014
GOLGA8Q	5762
NDUFA5P12	343
ARSJ	8977
DNASE1L1	19970
DNASE1L2	8088
GOLGA8R	8234
ARSK	8903
GOLGA8S	6227
FCF1P1	571
ARSL	49977
DNASE1L3	7459
GOLGA8T	5748
FCF1P2	583
CUX2P1	298
FCF1P3	590
RNU6-1191P	107
FCF1P4	183
ARHGAP44-AS1	3679
FCF1P5	482
THEM4	10366
FCF1P6	595
THEM5	1516
FCF1P7	558
STOX1	12368
THEM6	5069
FCF1P8	597
STOX2	13383
FCF1P9	282
PCNAP1	1461
TTTY17A	166
PCNAP3	778
TTTY17B	166
OR52U1P	923
PCNAP4	730
TTTY17C	776
LRRK2-DT	2425
RNU6-1294P	81
RNU6-1162P	104
VKORC1P1	457
TPI1	9740
FEM1AP1	1995
SMG1	51934
FEM1AP2	1997
TMEM106A	9905
UAP1	10741
PSME3IP1	18171
FTCDNL1	8549
FEM1AP3	1741
TMEM106B	29313
FEM1AP4	1987
TMEM106C	17004
TSHB	528
LRP1-AS	970
SMG5	7141
SMG6	28849
DIP2C-AS1	18276
SMG7	45746
SMG8	11388
OR5AR1	933
SMG9	15623
RNU6-1265P	103
HEATR3-AS1	498
CASC2	23078
RNU6-1133P	100
SOSTDC1	4169
LAMA5-AS1	2375
CASC3	13064
TBC1D30	31317
RNU6-1001P	100
TMEM238L	2019
TBC1D31	29156
TBC1D32	20773
CASC6	4386
GOLM2P1	1312
SGF29	5064
CASC8	4561
MIR5689HG	1090
FUCA1	2043
CASC9	15094
XGY1	446
FUCA2	3768
XGY2	4367
FMNL1-DT	7162
HBS1L	29201
TSHR	22925
RCN1P1	996
UGT1A2P	866
RCN1P2	915
RPS27P1	247
RNU6-1236P	99
RNU6-92P	104
EEF1A1P20	1386
RNU6-1104P	104
MFF-DT	61551
NHLH1	2557
EEF1A1P21	1344
NHLH2	10593
EEF1A1P22	1380
CDYL2	16350
RPS27P5	244
POTEA	4199
POTEB	5573
EEF1A1P24	1378
CYP2R1	12998
GSTO1	5607
POTEC	16744
EEF1A1P25	1267
GSTO2	19231
POTED	8452
TBC1D3B	3847
EEF1A1P26	1363
ART1	1664
TBC1D3C	2105
EEF1A1P27	1135
POTEE	14856
TBC1D3D	2116
ATP5PDP1	485
EEF1A1P28	1403
POTEF	5923
ART3	11898
TBC1D3E	2082
POTEG	6252
ART4	6523
PRKRA	65375
EEF1A1P29	1096
ATP5PDP2	485
RPS20	23243
POTEH	4001
RPS21	2608
CYTH1	31108
TBC1D3F	2117
ATP5PDP3	486
ART5	4926
CYTH2	25884
TBC1D3G	2065
RNU6-1339P	91
ATP5PDP4	475
POTEI	9819
HCP5B	1889
TBC1D3H	2077
RNU6-63P	95
POTEJ	3370
GS1-594A7.3	574
RPS23	11451
CYTH3	14087
RNU6-1207P	107
CYTH4	12772
TBC1D3I	5672
APOBR	3792
RPS24	18126
VMP1	17623
RPS25	4431
MIR3667HG	27512
TBC1D3K	2116
POTEM	10714
RPS26	4239
AKIRIN1P1	544
BMPR1AP1	1598
TBC1D3L	5570
AKIRIN1P2	570
RPS27	2513
BMPR1AP2	1012
RPS28	4099
RPS29	11888
FBXO30-DT	36678
VASN	2816
FATE1	1522
VASP	8552
ADAMTS9-AS1	21355
RPP30	10105
OR51F3P	901
ADAMTS9-AS2	15969
RPSAP10	878
SMOC1	8985
RPSAP11	881
MIS12	8974
RPSAP12	888
SMOC2	7666
RNU6-34P	107
RPSAP13	875
RPSAP14	359
RPSAP15	861
RPSAP16	821
PIH1D1	17416
POLR2MP1	1104
RPP38	7366
RPSAP17	883
PIH1D2	10108
OR52X1P	914
RPSAP18	886
RPSAP19	880
WHAMMP2	8603
WHAMMP3	9585
ARTN	9453
DRAP1	6104
OR51C4P	948
RNU6-1192P	107
ZNF132-DT	5402
GARS1-DT	72387
RNU6-1060P	107
TECRP1	445
TECRP2	928
OVCH1	4454
ZAP70	12203
OVCH2	5500
JSRP1	2442
SPG7	234671
PTOV1-AS1	5336
PTOV1-AS2	1831
RNU6-1163P	107
RNU6-1031P	107
OR52W1	963
ZNF788P	7606
FAM210CP	574
PDGFRA	18124
METRNL	5501
PDGFRB	15136
APOC1	4251
APOC2	3175
APOC3	2308
APOC4	964
CALML3-AS1	10799
OR5AS1	7860
PNPLA1	11239
CASD1	9918
RNU6-1266P	105
RNU6-1134P	101
ARCN1	11410
PNPLA2	7933
PNPLA3	7607
PNPLA4	9305
PDGFRL	4634
PNPLA5	5461
RPS15AP1	391
ZNF594-DT	11933
PNPLA6	36040
VAT1	8306
C12orf40	7493
MAGI2-AS1	472
RPS15AP3	389
PNPLA7	22799
MAGI2-AS2	476
C12orf42	14229
PNPLA8	25178
MAGI2-AS3	127536
TANK	20139
C12orf43	14204
C9orf40	2351
RPS15AP5	388
ATXN1	41198
RPS15AP6	385
ATXN2	105102
ACY1	31434
RPS15AP7	405
ATXN3	69891
C9orf43	4671
ACY3	2304
RPS15AP9	381
RNU6-1237P	107
EEF1A1P30	1315
RNU6-1105P	107
EEF1A1P31	1131
ATXN7	43852
RUSC1	26197
EEF1A1P32	1347
RUSC2	11790
EEF1A1P33	1362
TSIX	37027
CYP2S1	6520
EEF1A1P34	1267
SLC6A12-AS1	765
GSTP1	5802
EEF1A1P36	1351
EEF1A1P37	715
EEF1A1P38	1389
XYLT1	11766
XYLT2	12688
RDH5	9766
EEF1A1P39	250
GS1-24F4.2	3649
SPIN1	9319
RDH8	4327
RNU6-64P	105
RNU6-1208P	107
RPS11P1	473
SPIN3	119463
SPIN4	4105
TGM1	8328
TGM2	14297
RPS11P5	484
SDK1	25952
TGM3	3161
RAI1	14112
SDK2	23065
RAI2	11802
TGM4	7166
RPS11P7	465
TGM5	7427
RYBP	19216
TGM6	5077
FCHO1	41021
TGM7	2803
RPP40	6460
OR51F4P	899
FCHO2	11303
RPSAP20	890
NPY4R2	3756
RPSAP21	885
RNU6-1090P	94
NAA20P1	297
RNU6-35P	107
RPSAP22	851
RPS3A	10709
RPSAP23	883
RPSAP24	873
PVALEF	4373
ENOX1	6792
RPSAP25	883
ENOX2	24075
RPSAP26	741
UGP2	44783
RPSAP27	850
RPSAP28	874
RPSAP29	869
N6AMT1	10935
USP37P1	474
RPS4XP1	787
RNU6-1193P	107
RPS4XP2	3344
RNU6-1061P	99
RPS4XP3	413
FSIP2-AS1	2668
RPS4XP4	763
TRAPPC2P10	323
FSIP2-AS2	2161
RPS4XP5	2102
FAM95C	8635
RPS4XP6	797
CYTIP	6661
RPS4XP7	780
SEPTIN7P10	1271
RPS4XP8	771
EIF2AK3-DT	6651
SEPTIN7P11	10826
RPS4XP9	780
SEPTIN7P12	618
OR51R1P	952
TRBV23OR9-2	335
SEPTIN7P13	6767
SEPTIN7P14	37482
RNU6-1296P	107
SEPTIN7P15	233
RNU6-1164P	107
RNU6-1032P	107
GREP1	7976
IGHVII-78-1	269
FAM66A	1467
TPK1	19876
FAM66B	28919
EFCC1	7673
FAM66C	17975
FAM66D	42210
FAM66E	3520
HMGN2P10	265
ASXL1	59100
ASXL2	28462
HMGN2P11	403
ASXL3	45051
RNU6-1267P	107
HMGN2P13	274
RNU6-1135P	103
HMGN2P15	270
CCND2-AS1	9689
RNU6-1003P	105
HMGN2P16	261
HMGN2P17	743
C12orf50	8710
HMGN2P18	270
OR1A1	11517
HMGN2P19	265
OR1A2	930
C9orf50	5449
PRPF4BP1	348
C12orf54	3413
SNAPC5P1	301
IGHV3-64D	353
C12orf56	12171
SERTAD1	2084
C12orf57	4929
RNU6-94P	107
RNU6-1238P	102
SERTAD2	6935
SERTAD3	4559
EEF1A1P40	573
RNU6-1106P	107
EEF1A1P41	207
SERTAD4	7197
C9orf57	10287
EEF1A1P42	1331
LAPTM4BP1	690
SYF2	5083
RPS14P4	418
LAPTM4BP2	446
RPS14P5	354
SGK1	37656
SGK2	17927
SDHCP1	512
RPS14P7	448
SGK3	22982
ARV1	7586
RPS14P8	369
SDHCP2	501
FLACC1	12332
SDHCP3	506
HK2-DT	1333
IER3-AS1	1393
SDHCP4	510
PSMD8P1	769
OSGEPL1-AS1	1619
ARAFP1	605
FILIP1L	27792
ARAFP2	559
RNU6-65P	98
RNU6-1209P	107
ARAFP3	490
RHBDF1P1	1941
LYPD9P	1710
POU6F2-AS1	1386
BTG1P1	508
POU6F2-AS2	1633
OR2AJ1	1873
DNAJC19P1	319
MTRES1	4490
CCAR1	34656
DNAJC19P2	302
LYARP1	1501
CXXC1P1	3855
CCAR2	22022
DNAJC19P3	331
ATG3P1	911
UMOD	12283
LYZL1	2254
DNAJC19P4	345
MUC5AC	17448
LYZL2	1620
OR51F5P	3795
KRT90P	1064
DNAJC19P5	316
DNAJC19P6	280
LYZL4	2386
RPLP1P5	305
C10orf105	9524
RPSAP31	1611
RNU6-1091P	107
OGFRP1	14269
RNU6-36P	107
DNAJC19P7	344
TIPARP	20378
IGKV1OR2-108	353
RPLP1P6	863
RPSAP32	526
LYZL6	2313
DNAJC19P8	259
RPSAP33	865
DNAJC19P9	351
SSH1	26315
RPSAP34	736
SSH2	31918
RPF1	2672
TMEM167A	10250
RPSAP35	818
PLBD1	4179
RPF2	9071
SSH3	14592
TMEM167B	7438
RDH10-AS1	4161
RPSAP36	2130
PLBD2	8171
RPSAP37	821
TDO2	8725
RPSAP38	881
AIF1L	20628
ALX1	1332
RPSAP39	883
HNF1A-AS1	6422
ALX3	3067
ASLP1	637
AP1M1	24354
RPL13AP12	589
ALX4	5727
AP1M2	8526
RNU6-1194P	104
RNU6-1062P	107
MTCO3P1	832
MTCO3P2	171
CXXC4-AS1	10753
TMEM252-DT	1739
CNNM3-DT	415
ZNF658B	6783
PGA3	8764
OSCAR	16112
RPL13AP17	3562
PGA4	8959
SPI1	4493
MTCO3P4	787
PGA5	4960
MTCO3P5	714
RPL13AP19	584
FYCO1	16253
TAP1	11739
TAP2	9275
MTCO3P7	774
GAPDH-DT	477
MTCO3P8	755
RPS27A	6726
MTCO3P9	781
EPCAM-DT	6351
RNU6-1297P	104
USP21P1	1874
HSBP1P1	166
RFESDP1	461
RNU6-1165P	107
RPS4X	4853
USP21P2	907
HSBP1P2	229
PIN1-DT	750
CEPT1	18905
TMLHE-AS1	1912
NCOA7-AS1	501
RPS27L	13093
SPIB	11447
TMED7-TICAM2	7680
LENG8-AS1	5408
CDR2-DT	2026
SPIC	1217
OR4A5	1071
HMGN2P20	273
HMGN2P21	270
OR5AU1	18383
SPON1	6057
HMGN2P22	175
RNU6-1268P	107
SPON2	17288
OR4A8	945
HMGN2P23	269
MAP2K5-DT	1533
RPS17P1	406
RNU6-1136P	104
HMGN2P24	273
RNU6-1004P	111
RPS17P2	408
HMGN2P25	268
KAT14	49532
HMGN2P26	339
CREBZF	24129
HMGN2P27	270
VAV1	17449
C12orf60	7268
RPS17P5	408
HMGN2P28	262
VAV2	15672
OR1B1	995
FMR1NB	1573
CHKB-CPT1B	8268
RPS17P7	418
VAV3	24820
RPS17P8	335
GRHPR	17783
HIPK1	52331
TSKS	3800
HIPK2	22235
C9orf64	5155
RNU6-1239P	107
HIPK3	26966
RNU6-95P	107
HIPK4	2446
LRIG3-DT	2189
RNU6-1107P	104
TSKU	9990
NECTIN1	11042
NECTIN2	7666
BTG4P1	183
CYP2U1	9455
APPBP2	13616
NECTIN3	13280
NECTIN4	4322
TRGV5P	354
CARHSP1-DT	498
CNOT4P1	1199
USP17L1	1593
LMLN-AS1	542
HLA-DQB1-AS1	552
USP17L2	2415
RNU6-66P	104
USP17L3	1593
PCF11-AS1	1516
ZNF585A	22166
USP17L4	1593
ZNF585B	15193
USP17L5	1593
RSF1	28068
RALBP1P1	1953
USP17L7	1683
FETUB	9425
RALBP1P2	760
USP17L8	1593
B3GAT3P1	806
SECISBP2L	20960
AOX1	14234
OR2AK2	1154
ZBTB40-IT1	273
AP4M1	22453
RPSAP40	891
FLJ43315	3676
PJA1	11929
RPSAP41	860
RNU6-1092P	87
PJA2	10525
IGKV1OR2-118	347
RNU6-37P	107
RPSAP42	878
BLOC1S5-TXNDC5	3030
RPSAP43	625
PCDH10-DT	39111
PES1P1	1736
KIAA0319L	28087
RPSAP44	884
PES1P2	1735
RPSAP45	874
TDP1	25348
RPSAP46	882
RPSAP47	888
TDP2	6199
IGHD5OR15-5A	23
RPSAP48	889
XRCC1	9401
IGHD5OR15-5B	23
RPSAP49	886
RPL13AP20	609
XRCC2	9499
KRT33A	1303
XRCC3	24006
KRT33B	1616
USP24P1	779
XRCC4	9323
DNMBP	16943
FCER2	10823
RPL13AP23	586
UMPS	21213
XRCC5	14098
RNU6-1195P	104
ITPKB-IT1	2087
XRCC6	14052
SNTG2-AS1	4861
VWC2L-IT1	467
RPL13AP25	612
KITLG	21257
TCEA1	16802
TCEA2	16300
